Year,Month,Month_name,Day_of_week,Day_type,Mode,Pax_daily,MonthStart,Period,Is_Weekday,3_month_mean
2018,10,Oct,Monday,Normal Weekday,Metrotrain,778500,2018-10-01,Pre-2020,True,805450.0
2018,10,Oct,Thursday,Normal Weekday,Metrotrain,826050,2018-10-01,Pre-2020,True,812966.6666666666
2018,10,Oct,Tuesday,Normal Weekday,Metrotrain,803750,2018-10-01,Pre-2020,True,802766.6666666666
2018,10,Oct,Wednesday,Normal Weekday,Metrotrain,812350,2018-10-01,Pre-2020,True,814050.0
2018,11,Nov,Friday,Normal Weekday,Metrotrain,818400,2018-11-01,Pre-2020,True,811500.0
2018,11,Nov,Monday,Normal Weekday,Metrotrain,733000,2018-11-01,Pre-2020,True,787916.6666666666
2018,11,Nov,Thursday,Normal Weekday,Metrotrain,816150,2018-11-01,Pre-2020,True,789183.3333333334
2018,11,Nov,Tuesday,Normal Weekday,Metrotrain,796550,2018-11-01,Pre-2020,True,781900.0
2018,11,Nov,Wednesday,Normal Weekday,Metrotrain,795750,2018-11-01,Pre-2020,True,802816.6666666666
2018,12,Dec,Friday,Normal Weekday,Metrotrain,708900,2018-12-01,Pre-2020,True,767066.6666666666
2018,12,Dec,Monday,Normal Weekday,Metrotrain,710850,2018-12-01,Pre-2020,True,738500.0
2018,12,Dec,Thursday,Normal Weekday,Metrotrain,715800,2018-12-01,Pre-2020,True,711850.0
2018,12,Dec,Tuesday,Normal Weekday,Metrotrain,731950,2018-12-01,Pre-2020,True,719533.3333333334
2018,12,Dec,Wednesday,Normal Weekday,Metrotrain,739550,2018-12-01,Pre-2020,True,729100.0
2019,1,Jan,Thursday,Normal Weekday,Metrotrain,758700,2019-01-01,Pre-2020,True,743400.0
2019,1,Jan,Wednesday,Normal Weekday,Metrotrain,724000,2019-01-01,Pre-2020,True,740750.0
2019,2,Feb,Friday,Normal Weekday,Metrotrain,819200,2019-02-01,Pre-2020,True,767300.0
2019,2,Feb,Monday,Normal Weekday,Metrotrain,785750,2019-02-01,Pre-2020,True,776316.6666666666
2019,2,Feb,Thursday,Normal Weekday,Metrotrain,829350,2019-02-01,Pre-2020,True,811433.3333333334
2019,2,Feb,Tuesday,Normal Weekday,Metrotrain,816000,2019-02-01,Pre-2020,True,810366.6666666666
2019,2,Feb,Wednesday,Normal Weekday,Metrotrain,821600,2019-02-01,Pre-2020,True,822316.6666666666
2019,3,Mar,Friday,Normal Weekday,Metrotrain,875950,2019-03-01,Pre-2020,True,837850.0
2019,3,Mar,Monday,Normal Weekday,Metrotrain,858500,2019-03-01,Pre-2020,True,852016.6666666666
2019,3,Mar,Thursday,Normal Weekday,Metrotrain,927650,2019-03-01,Pre-2020,True,887366.6666666666
2019,3,Mar,Tuesday,Normal Weekday,Metrotrain,892850,2019-03-01,Pre-2020,True,893000.0
2019,3,Mar,Wednesday,Normal Weekday,Metrotrain,884500,2019-03-01,Pre-2020,True,901666.6666666666
2019,4,Apr,Friday,Normal Weekday,Metrotrain,753100,2019-04-01,Pre-2020,True,843483.3333333334
2019,4,Apr,Monday,Normal Weekday,Metrotrain,815250,2019-04-01,Pre-2020,True,817616.6666666666
2019,4,Apr,Thursday,Normal Weekday,Metrotrain,850050,2019-04-01,Pre-2020,True,806133.3333333334
2019,4,Apr,Tuesday,Normal Weekday,Metrotrain,778500,2019-04-01,Pre-2020,True,814600.0
2019,4,Apr,Wednesday,Normal Weekday,Metrotrain,803600,2019-04-01,Pre-2020,True,810716.6666666666
2019,5,May,Friday,Normal Weekday,Metrotrain,833550,2019-05-01,Pre-2020,True,805216.6666666666
2019,5,May,Monday,Normal Weekday,Metrotrain,799800,2019-05-01,Pre-2020,True,812316.6666666666
2019,5,May,Thursday,Normal Weekday,Metrotrain,835150,2019-05-01,Pre-2020,True,822833.3333333334
2019,5,May,Tuesday,Normal Weekday,Metrotrain,840550,2019-05-01,Pre-2020,True,825166.6666666666
2019,5,May,Wednesday,Normal Weekday,Metrotrain,831700,2019-05-01,Pre-2020,True,835800.0
2019,6,Jun,Friday,Normal Weekday,Metrotrain,795200,2019-06-01,Pre-2020,True,822483.3333333334
2019,6,Jun,Monday,Normal Weekday,Metrotrain,745100,2019-06-01,Pre-2020,True,790666.6666666666
2019,6,Jun,Thursday,Normal Weekday,Metrotrain,786600,2019-06-01,Pre-2020,True,775633.3333333334
2019,6,Jun,Tuesday,Normal Weekday,Metrotrain,776500,2019-06-01,Pre-2020,True,769400.0
2019,6,Jun,Wednesday,Normal Weekday,Metrotrain,771100,2019-06-01,Pre-2020,True,778066.6666666666
2019,7,Jul,Friday,Normal Weekday,Metrotrain,810350,2019-07-01,Pre-2020,True,785983.3333333334
2019,7,Jul,Monday,Normal Weekday,Metrotrain,760150,2019-07-01,Pre-2020,True,780533.3333333334
2019,7,Jul,Thursday,Normal Weekday,Metrotrain,789050,2019-07-01,Pre-2020,True,786516.6666666666
2019,7,Jul,Tuesday,Normal Weekday,Metrotrain,788900,2019-07-01,Pre-2020,True,779366.6666666666
2019,7,Jul,Wednesday,Normal Weekday,Metrotrain,795700,2019-07-01,Pre-2020,True,791216.6666666666
2019,8,Aug,Friday,Normal Weekday,Metrotrain,840500,2019-08-01,Pre-2020,True,808366.6666666666
2019,8,Aug,Monday,Normal Weekday,Metrotrain,798600,2019-08-01,Pre-2020,True,811600.0
2019,8,Aug,Thursday,Normal Weekday,Metrotrain,841150,2019-08-01,Pre-2020,True,826750.0
2019,8,Aug,Tuesday,Normal Weekday,Metrotrain,832300,2019-08-01,Pre-2020,True,824016.6666666666
2019,8,Aug,Wednesday,Normal Weekday,Metrotrain,832050,2019-08-01,Pre-2020,True,835166.6666666666
2019,9,Sep,Friday,Normal Weekday,Metrotrain,905250,2019-09-01,Pre-2020,True,856533.3333333334
2019,9,Sep,Monday,Normal Weekday,Metrotrain,784000,2019-09-01,Pre-2020,True,840433.3333333334
2019,9,Sep,Thursday,Normal Weekday,Metrotrain,827000,2019-09-01,Pre-2020,True,838750.0
2019,9,Sep,Tuesday,Normal Weekday,Metrotrain,826650,2019-09-01,Pre-2020,True,812550.0
2019,9,Sep,Wednesday,Normal Weekday,Metrotrain,830550,2019-09-01,Pre-2020,True,828066.6666666666
2019,10,Oct,Friday,Normal Weekday,Metrotrain,831000,2019-10-01,Pre-2020,True,829400.0
2019,10,Oct,Monday,Normal Weekday,Metrotrain,798600,2019-10-01,Pre-2020,True,820050.0
2019,10,Oct,Thursday,Normal Weekday,Metrotrain,831300,2019-10-01,Pre-2020,True,820300.0
2019,10,Oct,Tuesday,Normal Weekday,Metrotrain,830950,2019-10-01,Pre-2020,True,820283.3333333334
2019,10,Oct,Wednesday,Normal Weekday,Metrotrain,835900,2019-10-01,Pre-2020,True,832716.6666666666
2019,11,Nov,Friday,Normal Weekday,Metrotrain,829150,2019-11-01,Pre-2020,True,832000.0
2019,11,Nov,Monday,Normal Weekday,Metrotrain,751350,2019-11-01,Pre-2020,True,805466.6666666666
2019,11,Nov,Thursday,Normal Weekday,Metrotrain,824850,2019-11-01,Pre-2020,True,801783.3333333334
2019,11,Nov,Tuesday,Normal Weekday,Metrotrain,822850,2019-11-01,Pre-2020,True,799683.3333333334
2019,11,Nov,Wednesday,Normal Weekday,Metrotrain,818800,2019-11-01,Pre-2020,True,822166.6666666666
2019,12,Dec,Friday,Normal Weekday,Metrotrain,752950,2019-12-01,Pre-2020,True,798200.0
2019,12,Dec,Monday,Normal Weekday,Metrotrain,752600,2019-12-01,Pre-2020,True,774783.3333333334
2019,12,Dec,Thursday,Normal Weekday,Metrotrain,802300,2019-12-01,Pre-2020,True,769283.3333333334
2019,12,Dec,Tuesday,Normal Weekday,Metrotrain,789800,2019-12-01,Pre-2020,True,781566.6666666666
2019,12,Dec,Wednesday,Normal Weekday,Metrotrain,777450,2019-12-01,Pre-2020,True,789850.0
2020,1,Jan,Friday,Normal Weekday,Metrotrain,679150,2020-01-01,2020-2021,True,748800.0
2020,1,Jan,Thursday,Normal Weekday,Metrotrain,741650,2020-01-01,2020-2021,True,732750.0
2020,1,Jan,Wednesday,Normal Weekday,Metrotrain,744100,2020-01-01,2020-2021,True,721633.3333333334
2020,2,Feb,Friday,Normal Weekday,Metrotrain,810450,2020-02-01,2020-2021,True,765400.0
2020,2,Feb,Monday,Normal Weekday,Metrotrain,782050,2020-02-01,2020-2021,True,778866.6666666666
2020,2,Feb,Thursday,Normal Weekday,Metrotrain,824950,2020-02-01,2020-2021,True,805816.6666666666
2020,2,Feb,Tuesday,Normal Weekday,Metrotrain,806850,2020-02-01,2020-2021,True,804616.6666666666
2020,2,Feb,Wednesday,Normal Weekday,Metrotrain,813800,2020-02-01,2020-2021,True,815200.0
2020,3,Mar,Friday,Normal Weekday,Metrotrain,656100,2020-03-01,2020-2021,True,758916.6666666666
2020,3,Mar,Monday,Normal Weekday,Metrotrain,584150,2020-03-01,2020-2021,True,684683.3333333334
2020,3,Mar,Thursday,Normal Weekday,Metrotrain,694700,2020-03-01,2020-2021,True,644983.3333333334
2020,3,Mar,Tuesday,Normal Weekday,Metrotrain,759450,2020-03-01,2020-2021,True,679433.3333333334
2020,3,Mar,Wednesday,Normal Weekday,Metrotrain,727800,2020-03-01,2020-2021,True,727316.6666666666
2020,4,Apr,Friday,Normal Weekday,Metrotrain,88300,2020-04-01,2020-2021,True,525183.3333333334
2020,4,Apr,Monday,Normal Weekday,Metrotrain,85050,2020-04-01,2020-2021,True,300383.3333333333
2020,4,Apr,Thursday,Normal Weekday,Metrotrain,89400,2020-04-01,2020-2021,True,87583.33333333333
2020,4,Apr,Tuesday,Normal Weekday,Metrotrain,89550,2020-04-01,2020-2021,True,88000.0
2020,4,Apr,Wednesday,Normal Weekday,Metrotrain,85650,2020-04-01,2020-2021,True,88200.0
2020,5,May,Friday,Normal Weekday,Metrotrain,132800,2020-05-01,2020-2021,True,102666.66666666667
2020,5,May,Monday,Normal Weekday,Metrotrain,122000,2020-05-01,2020-2021,True,113483.33333333333
2020,5,May,Thursday,Normal Weekday,Metrotrain,135450,2020-05-01,2020-2021,True,130083.33333333333
2020,5,May,Tuesday,Normal Weekday,Metrotrain,131650,2020-05-01,2020-2021,True,129700.0
2020,5,May,Wednesday,Normal Weekday,Metrotrain,133900,2020-05-01,2020-2021,True,133666.66666666666
2020,6,Jun,Friday,Normal Weekday,Metrotrain,252150,2020-06-01,2020-2021,True,172566.66666666666
2020,6,Jun,Monday,Normal Weekday,Metrotrain,214200,2020-06-01,2020-2021,True,200083.33333333334
2020,6,Jun,Thursday,Normal Weekday,Metrotrain,244100,2020-06-01,2020-2021,True,236816.66666666666
2020,6,Jun,Tuesday,Normal Weekday,Metrotrain,229900,2020-06-01,2020-2021,True,229400.0
2020,6,Jun,Wednesday,Normal Weekday,Metrotrain,237500,2020-06-01,2020-2021,True,237166.66666666666
2020,7,Jul,Friday,Normal Weekday,Metrotrain,126200,2020-07-01,2020-2021,True,197866.66666666666
2020,7,Jul,Monday,Normal Weekday,Metrotrain,124500,2020-07-01,2020-2021,True,162733.33333333334
2020,7,Jul,Thursday,Normal Weekday,Metrotrain,128100,2020-07-01,2020-2021,True,126266.66666666667
2020,7,Jul,Tuesday,Normal Weekday,Metrotrain,129350,2020-07-01,2020-2021,True,127316.66666666667
2020,7,Jul,Wednesday,Normal Weekday,Metrotrain,129750,2020-07-01,2020-2021,True,129066.66666666667
2020,8,Aug,Friday,Normal Weekday,Metrotrain,65300,2020-08-01,2020-2021,True,108133.33333333333
2020,8,Aug,Monday,Normal Weekday,Metrotrain,69400,2020-08-01,2020-2021,True,88150.0
2020,8,Aug,Thursday,Normal Weekday,Metrotrain,66500,2020-08-01,2020-2021,True,67066.66666666667
2020,8,Aug,Tuesday,Normal Weekday,Metrotrain,70800,2020-08-01,2020-2021,True,68900.0
2020,8,Aug,Wednesday,Normal Weekday,Metrotrain,70850,2020-08-01,2020-2021,True,69383.33333333333
2020,9,Sep,Friday,Normal Weekday,Metrotrain,70200,2020-09-01,2020-2021,True,70616.66666666667
2020,9,Sep,Monday,Normal Weekday,Metrotrain,65900,2020-09-01,2020-2021,True,68983.33333333333
2020,9,Sep,Thursday,Normal Weekday,Metrotrain,68600,2020-09-01,2020-2021,True,68233.33333333333
2020,9,Sep,Tuesday,Normal Weekday,Metrotrain,66850,2020-09-01,2020-2021,True,67116.66666666667
2020,9,Sep,Wednesday,Normal Weekday,Metrotrain,67900,2020-09-01,2020-2021,True,67783.33333333333
2020,10,Oct,Friday,Normal Weekday,Metrotrain,136550,2020-10-01,2020-2021,True,90433.33333333333
2020,10,Oct,Monday,Normal Weekday,Metrotrain,115200,2020-10-01,2020-2021,True,106550.0
2020,10,Oct,Thursday,Normal Weekday,Metrotrain,132600,2020-10-01,2020-2021,True,128116.66666666667
2020,10,Oct,Tuesday,Normal Weekday,Metrotrain,122150,2020-10-01,2020-2021,True,123316.66666666667
2020,10,Oct,Wednesday,Normal Weekday,Metrotrain,135000,2020-10-01,2020-2021,True,129916.66666666667
2020,11,Nov,Friday,Normal Weekday,Metrotrain,256700,2020-11-01,2020-2021,True,171283.33333333334
2020,11,Nov,Monday,Normal Weekday,Metrotrain,209250,2020-11-01,2020-2021,True,200316.66666666666
2020,11,Nov,Thursday,Normal Weekday,Metrotrain,232600,2020-11-01,2020-2021,True,232850.0
2020,11,Nov,Tuesday,Normal Weekday,Metrotrain,228000,2020-11-01,2020-2021,True,223283.33333333334
2020,11,Nov,Wednesday,Normal Weekday,Metrotrain,221300,2020-11-01,2020-2021,True,227300.0
2020,12,Dec,Friday,Normal Weekday,Metrotrain,333150,2020-12-01,2020-2021,True,260816.66666666666
2020,12,Dec,Monday,Normal Weekday,Metrotrain,245600,2020-12-01,2020-2021,True,266683.3333333333
2020,12,Dec,Thursday,Normal Weekday,Metrotrain,298400,2020-12-01,2020-2021,True,292383.3333333333
2020,12,Dec,Tuesday,Normal Weekday,Metrotrain,264600,2020-12-01,2020-2021,True,269533.3333333333
2020,12,Dec,Wednesday,Normal Weekday,Metrotrain,290700,2020-12-01,2020-2021,True,284566.6666666667
2021,1,Jan,Friday,Normal Weekday,Metrotrain,294400,2021-01-01,2020-2021,True,283233.3333333333
2021,1,Jan,Thursday,Normal Weekday,Metrotrain,322600,2021-01-01,2020-2021,True,302566.6666666667
2021,2,Feb,Friday,Normal Weekday,Metrotrain,354450,2021-02-01,2020-2021,True,323816.6666666667
2021,2,Feb,Monday,Normal Weekday,Metrotrain,265800,2021-02-01,2020-2021,True,314283.3333333333
2021,2,Feb,Thursday,Normal Weekday,Metrotrain,348250,2021-02-01,2020-2021,True,322833.3333333333
2021,2,Feb,Tuesday,Normal Weekday,Metrotrain,287050,2021-02-01,2020-2021,True,300366.6666666667
2021,2,Feb,Wednesday,Normal Weekday,Metrotrain,298050,2021-02-01,2020-2021,True,311116.6666666667
2021,3,Mar,Friday,Normal Weekday,Metrotrain,446400,2021-03-01,2020-2021,True,343833.3333333333
2021,3,Mar,Monday,Normal Weekday,Metrotrain,383500,2021-03-01,2020-2021,True,375983.3333333333
2021,3,Mar,Thursday,Normal Weekday,Metrotrain,458100,2021-03-01,2020-2021,True,429333.3333333333
2021,3,Mar,Tuesday,Normal Weekday,Metrotrain,415800,2021-03-01,2020-2021,True,419133.3333333333
2021,3,Mar,Wednesday,Normal Weekday,Metrotrain,434650,2021-03-01,2020-2021,True,436183.3333333333
2021,4,Apr,Friday,Normal Weekday,Metrotrain,491900,2021-04-01,2020-2021,True,447450.0
2021,4,Apr,Monday,Normal Weekday,Metrotrain,406000,2021-04-01,2020-2021,True,444183.3333333333
2021,4,Apr,Thursday,Normal Weekday,Metrotrain,475900,2021-04-01,2020-2021,True,457933.3333333333
2021,4,Apr,Tuesday,Normal Weekday,Metrotrain,454950,2021-04-01,2020-2021,True,445616.6666666667
2021,4,Apr,Wednesday,Normal Weekday,Metrotrain,479750,2021-04-01,2020-2021,True,470200.0
2021,5,May,Friday,Normal Weekday,Metrotrain,392450,2021-05-01,2020-2021,True,442383.3333333333
2021,5,May,Monday,Normal Weekday,Metrotrain,349450,2021-05-01,2020-2021,True,407216.6666666667
2021,5,May,Thursday,Normal Weekday,Metrotrain,439450,2021-05-01,2020-2021,True,393783.3333333333
2021,5,May,Tuesday,Normal Weekday,Metrotrain,460450,2021-05-01,2020-2021,True,416450.0
2021,5,May,Wednesday,Normal Weekday,Metrotrain,455150,2021-05-01,2020-2021,True,451683.3333333333
2021,6,Jun,Friday,Normal Weekday,Metrotrain,249300,2021-06-01,2020-2021,True,388300.0
2021,6,Jun,Monday,Normal Weekday,Metrotrain,206300,2021-06-01,2020-2021,True,303583.3333333333
2021,6,Jun,Thursday,Normal Weekday,Metrotrain,208300,2021-06-01,2020-2021,True,221300.0
2021,6,Jun,Tuesday,Normal Weekday,Metrotrain,198950,2021-06-01,2020-2021,True,204516.66666666666
2021,6,Jun,Wednesday,Normal Weekday,Metrotrain,200550,2021-06-01,2020-2021,True,202600.0
2021,7,Jul,Friday,Normal Weekday,Metrotrain,175750,2021-07-01,2020-2021,True,191750.0
2021,7,Jul,Monday,Normal Weekday,Metrotrain,191450,2021-07-01,2020-2021,True,189250.0
2021,7,Jul,Thursday,Normal Weekday,Metrotrain,263450,2021-07-01,2020-2021,True,210216.66666666666
2021,7,Jul,Tuesday,Normal Weekday,Metrotrain,217800,2021-07-01,2020-2021,True,224233.33333333334
2021,7,Jul,Wednesday,Normal Weekday,Metrotrain,260050,2021-07-01,2020-2021,True,247100.0
2021,8,Aug,Friday,Normal Weekday,Metrotrain,111050,2021-08-01,2020-2021,True,196300.0
2021,8,Aug,Monday,Normal Weekday,Metrotrain,144700,2021-08-01,2020-2021,True,171933.33333333334
2021,8,Aug,Thursday,Normal Weekday,Metrotrain,165800,2021-08-01,2020-2021,True,140516.66666666666
2021,8,Aug,Tuesday,Normal Weekday,Metrotrain,150050,2021-08-01,2020-2021,True,153516.66666666666
2021,8,Aug,Wednesday,Normal Weekday,Metrotrain,164200,2021-08-01,2020-2021,True,160016.66666666666
2021,9,Sep,Friday,Normal Weekday,Metrotrain,103400,2021-09-01,2020-2021,True,139216.66666666666
2021,9,Sep,Monday,Normal Weekday,Metrotrain,101150,2021-09-01,2020-2021,True,122916.66666666667
2021,9,Sep,Thursday,Normal Weekday,Metrotrain,107650,2021-09-01,2020-2021,True,104066.66666666667
2021,9,Sep,Tuesday,Normal Weekday,Metrotrain,103850,2021-09-01,2020-2021,True,104216.66666666667
2021,9,Sep,Wednesday,Normal Weekday,Metrotrain,106650,2021-09-01,2020-2021,True,106050.0
2021,10,Oct,Friday,Normal Weekday,Metrotrain,145150,2021-10-01,2020-2021,True,118550.0
2021,10,Oct,Monday,Normal Weekday,Metrotrain,124250,2021-10-01,2020-2021,True,125350.0
2021,10,Oct,Thursday,Normal Weekday,Metrotrain,139150,2021-10-01,2020-2021,True,136183.33333333334
2021,10,Oct,Tuesday,Normal Weekday,Metrotrain,138600,2021-10-01,2020-2021,True,134000.0
2021,10,Oct,Wednesday,Normal Weekday,Metrotrain,142550,2021-10-01,2020-2021,True,140100.0
2021,11,Nov,Friday,Normal Weekday,Metrotrain,327900,2021-11-01,2020-2021,True,203016.66666666666
2021,11,Nov,Monday,Normal Weekday,Metrotrain,267600,2021-11-01,2020-2021,True,246016.66666666666
2021,11,Nov,Thursday,Normal Weekday,Metrotrain,305550,2021-11-01,2020-2021,True,300350.0
2021,11,Nov,Tuesday,Normal Weekday,Metrotrain,310350,2021-11-01,2020-2021,True,294500.0
2021,11,Nov,Wednesday,Normal Weekday,Metrotrain,286850,2021-11-01,2020-2021,True,300916.6666666667
2021,12,Dec,Friday,Normal Weekday,Metrotrain,392050,2021-12-01,2020-2021,True,329750.0
2021,12,Dec,Monday,Normal Weekday,Metrotrain,308450,2021-12-01,2020-2021,True,329116.6666666667
2021,12,Dec,Thursday,Normal Weekday,Metrotrain,372450,2021-12-01,2020-2021,True,357650.0
2021,12,Dec,Tuesday,Normal Weekday,Metrotrain,360650,2021-12-01,2020-2021,True,347183.3333333333
2021,12,Dec,Wednesday,Normal Weekday,Metrotrain,370450,2021-12-01,2020-2021,True,367850.0
2022,1,Jan,Monday,Normal Weekday,Metrotrain,230200,2022-01-01,Post-2021,True,320433.3333333333
2022,2,Feb,Friday,Normal Weekday,Metrotrain,341000,2022-02-01,Post-2021,True,313883.3333333333
2022,2,Feb,Monday,Normal Weekday,Metrotrain,315800,2022-02-01,Post-2021,True,295666.6666666667
2022,2,Feb,Thursday,Normal Weekday,Metrotrain,323700,2022-02-01,Post-2021,True,326833.3333333333
2022,2,Feb,Tuesday,Normal Weekday,Metrotrain,303600,2022-02-01,Post-2021,True,314366.6666666667
2022,2,Feb,Wednesday,Normal Weekday,Metrotrain,316400,2022-02-01,Post-2021,True,314566.6666666667
2022,3,Mar,Friday,Normal Weekday,Metrotrain,450750,2022-03-01,Post-2021,True,356916.6666666667
2022,3,Mar,Monday,Normal Weekday,Metrotrain,397550,2022-03-01,Post-2021,True,388233.3333333333
2022,3,Mar,Thursday,Normal Weekday,Metrotrain,486100,2022-03-01,Post-2021,True,444800.0
2022,3,Mar,Tuesday,Normal Weekday,Metrotrain,441600,2022-03-01,Post-2021,True,441750.0
2022,3,Mar,Wednesday,Normal Weekday,Metrotrain,474500,2022-03-01,Post-2021,True,467400.0
2022,4,Apr,Friday,Normal Weekday,Metrotrain,478100,2022-04-01,Post-2021,True,464733.3333333333
2022,4,Apr,Monday,Normal Weekday,Metrotrain,406150,2022-04-01,Post-2021,True,452916.6666666667
2022,4,Apr,Thursday,Normal Weekday,Metrotrain,489050,2022-04-01,Post-2021,True,457766.6666666667
2022,4,Apr,Tuesday,Normal Weekday,Metrotrain,455750,2022-04-01,Post-2021,True,450316.6666666667
2022,4,Apr,Wednesday,Normal Weekday,Metrotrain,470850,2022-04-01,Post-2021,True,471883.3333333333
2022,5,May,Friday,Normal Weekday,Metrotrain,447700,2022-05-01,Post-2021,True,458100.0
2022,5,May,Monday,Normal Weekday,Metrotrain,391150,2022-05-01,Post-2021,True,436566.6666666667
2022,5,May,Thursday,Normal Weekday,Metrotrain,465650,2022-05-01,Post-2021,True,434833.3333333333
2022,5,May,Tuesday,Normal Weekday,Metrotrain,459800,2022-05-01,Post-2021,True,438866.6666666667
2022,5,May,Wednesday,Normal Weekday,Metrotrain,465200,2022-05-01,Post-2021,True,463550.0
2022,6,Jun,Friday,Normal Weekday,Metrotrain,453750,2022-06-01,Post-2021,True,459583.3333333333
2022,6,Jun,Monday,Normal Weekday,Metrotrain,371850,2022-06-01,Post-2021,True,430266.6666666667
2022,6,Jun,Thursday,Normal Weekday,Metrotrain,461300,2022-06-01,Post-2021,True,428966.6666666667
2022,6,Jun,Tuesday,Normal Weekday,Metrotrain,420400,2022-06-01,Post-2021,True,417850.0
2022,6,Jun,Wednesday,Normal Weekday,Metrotrain,425950,2022-06-01,Post-2021,True,435883.3333333333
2022,7,Jul,Friday,Normal Weekday,Metrotrain,438600,2022-07-01,Post-2021,True,428316.6666666667
2022,7,Jul,Monday,Normal Weekday,Metrotrain,367600,2022-07-01,Post-2021,True,410716.6666666667
2022,7,Jul,Thursday,Normal Weekday,Metrotrain,430450,2022-07-01,Post-2021,True,412216.6666666667
2022,7,Jul,Tuesday,Normal Weekday,Metrotrain,439700,2022-07-01,Post-2021,True,412583.3333333333
2022,7,Jul,Wednesday,Normal Weekday,Metrotrain,431550,2022-07-01,Post-2021,True,433900.0
2022,8,Aug,Friday,Normal Weekday,Metrotrain,460200,2022-08-01,Post-2021,True,443816.6666666667
2022,8,Aug,Monday,Normal Weekday,Metrotrain,395100,2022-08-01,Post-2021,True,428950.0
2022,8,Aug,Thursday,Normal Weekday,Metrotrain,464600,2022-08-01,Post-2021,True,439966.6666666667
2022,8,Aug,Tuesday,Normal Weekday,Metrotrain,456000,2022-08-01,Post-2021,True,438566.6666666667
2022,8,Aug,Wednesday,Normal Weekday,Metrotrain,468400,2022-08-01,Post-2021,True,463000.0
2022,9,Sep,Friday,Normal Weekday,Metrotrain,510450,2022-09-01,Post-2021,True,478283.3333333333
2022,9,Sep,Monday,Normal Weekday,Metrotrain,415750,2022-09-01,Post-2021,True,464866.6666666667
2022,9,Sep,Thursday,Normal Weekday,Metrotrain,489450,2022-09-01,Post-2021,True,471883.3333333333
2022,9,Sep,Tuesday,Normal Weekday,Metrotrain,486950,2022-09-01,Post-2021,True,464050.0
2022,9,Sep,Wednesday,Normal Weekday,Metrotrain,496800,2022-09-01,Post-2021,True,491066.6666666667
2022,10,Oct,Friday,Normal Weekday,Metrotrain,452900,2022-10-01,Post-2021,True,478883.3333333333
2022,10,Oct,Monday,Normal Weekday,Metrotrain,400650,2022-10-01,Post-2021,True,450116.6666666667
2022,10,Oct,Thursday,Normal Weekday,Metrotrain,471350,2022-10-01,Post-2021,True,441633.3333333333
2022,10,Oct,Tuesday,Normal Weekday,Metrotrain,502900,2022-10-01,Post-2021,True,458300.0
2022,10,Oct,Wednesday,Normal Weekday,Metrotrain,497400,2022-10-01,Post-2021,True,490550.0
2022,11,Nov,Friday,Normal Weekday,Metrotrain,479900,2022-11-01,Post-2021,True,493400.0
2022,11,Nov,Monday,Normal Weekday,Metrotrain,409650,2022-11-01,Post-2021,True,462316.6666666667
2022,11,Nov,Thursday,Normal Weekday,Metrotrain,506750,2022-11-01,Post-2021,True,465433.3333333333
2022,11,Nov,Tuesday,Normal Weekday,Metrotrain,491900,2022-11-01,Post-2021,True,469433.3333333333
2022,11,Nov,Wednesday,Normal Weekday,Metrotrain,489650,2022-11-01,Post-2021,True,496100.0
2022,12,Dec,Friday,Normal Weekday,Metrotrain,499350,2022-12-01,Post-2021,True,493633.3333333333
2022,12,Dec,Monday,Normal Weekday,Metrotrain,393950,2022-12-01,Post-2021,True,460983.3333333333
2022,12,Dec,Thursday,Normal Weekday,Metrotrain,500250,2022-12-01,Post-2021,True,464516.6666666667
2022,12,Dec,Tuesday,Normal Weekday,Metrotrain,471950,2022-12-01,Post-2021,True,455383.3333333333
2022,12,Dec,Wednesday,Normal Weekday,Metrotrain,494450,2022-12-01,Post-2021,True,488883.3333333333
2023,1,Jan,Monday,Normal Weekday,Metrotrain,404550,2023-01-01,Post-2021,True,456983.3333333333
2023,1,Jan,Tuesday,Normal Weekday,Metrotrain,485050,2023-01-01,Post-2021,True,461350.0
2023,2,Feb,Friday,Normal Weekday,Metrotrain,471350,2023-02-01,Post-2021,True,453650.0
2023,2,Feb,Monday,Normal Weekday,Metrotrain,473150,2023-02-01,Post-2021,True,476516.6666666667
2023,2,Feb,Thursday,Normal Weekday,Metrotrain,516150,2023-02-01,Post-2021,True,486883.3333333333
2023,2,Feb,Tuesday,Normal Weekday,Metrotrain,566500,2023-02-01,Post-2021,True,518600.0
2023,2,Feb,Wednesday,Normal Weekday,Metrotrain,534450,2023-02-01,Post-2021,True,539033.3333333334
2023,3,Mar,Friday,Normal Weekday,Metrotrain,595050,2023-03-01,Post-2021,True,565333.3333333334
2023,3,Mar,Monday,Normal Weekday,Metrotrain,506250,2023-03-01,Post-2021,True,545250.0
2023,3,Mar,Thursday,Normal Weekday,Metrotrain,638600,2023-03-01,Post-2021,True,579966.6666666666
2023,3,Mar,Tuesday,Normal Weekday,Metrotrain,583600,2023-03-01,Post-2021,True,576150.0
2023,3,Mar,Wednesday,Normal Weekday,Metrotrain,593650,2023-03-01,Post-2021,True,605283.3333333334
2023,4,Apr,Friday,Normal Weekday,Metrotrain,533000,2023-04-01,Post-2021,True,570083.3333333334
2023,4,Apr,Monday,Normal Weekday,Metrotrain,499650,2023-04-01,Post-2021,True,542100.0
2023,4,Apr,Thursday,Normal Weekday,Metrotrain,564250,2023-04-01,Post-2021,True,532300.0
